business_id,review_count,stars
oKZPgeCOxnVSxudYcn1OtQ,244,3.5
PL3cimEUfNHlenOGSOAdJg,359,3.5
L_thK7r3K_h5M4tV7amEKQ,140,3.5
7sb2FYLS2sejZKxRYF9mtg,1116,4.0
8Jha7n3EY3_eRIMUOoJ4Zg,32,4.5
1jpYP-JNOEYCMIzP4OlGuQ,569,4.0
9E1q2uEMd881wnruicNTUA,115,2.5
RDQ_812x82H72J7C6jG36Q,248,4.5
wJiC71DNRiUBQAede-qVEw,285,4.0
ePCa7c2zvroyiwECOek5wA,47,3.5
deipWwvNQm5DMmfpq9tNoA,44,4.0
W2NzlS8OJzGfDfr9oRz11Q,184,3.5
3IwCop28R1_L5jMv6AkL8Q,239,4.0
gK_8-iwivfBEuouSWyzMBQ,148,3.5
0EcCWB9_VxTOoAh_1Wr_RQ,78,3.0
t9CyBtX5JCj2BAG3pvMhKg,16,4.0
x5stEsLXNzS3WTy5YhdLlA,29,4.0
vofsKB4Y8MKyytL4dS556w,67,2.5
gc_GGat7TgNCmrgc4nVOgw,223,3.5
MVSACvnnpDiEDp4FTn1c5A,62,2.5
99i_1G3APKgIEh1VTK0CpA,77,4.5
Mx8jCUdhaNbMgx_04DWHdA,88,3.0
y4ETe3DkcIjjr_eyeg5U5g,760,4.5
zpoZ6WyQUYff18-z4ZU1mA,547,4.5
znWHLW1pt19HzW1VY6KfCA,504,3.5
yZWocAychMYJMgc-j5K3uw,44,2.0
SfHE6qK6dT7wxX-Ow82tRg,138,4.0
Xp6ogw-SCNK28s1I0fhUXw,33,3.0
4s_cPDS_AkLP1fXMJPqB2w,270,4.0
Ki8seQY5mtXc36xjoMfeDA,437,3.5
66EYUS3iichq-Gn6KjgX2A,15,2.0
DMj8bQ6HZXmpP8rieGfBeQ,36,4.0
2-su3xdxOvyF0_2GZN4FLw,320,4.0
EBnR5M6upBcHfMK4063_Sw,10,3.0
YkAIlxYZ1guSqbbowU9X4g,149,3.5
2UdoeXzcFg87O1VMCc3WGQ,63,3.5
quBiDNgMLYoWP6Q2YSgZLg,23,3.0
07AZL5XenCQ_-op_onKLdw,482,4.0
AbgNPAnuq8X90DUw5FQ2sQ,105,3.0
6fPij_e83qj9OUgMvujkwg,40,4.0
kYD9E14AijONhJ7rFsyLrg,168,4.5
4tiFtmGNFcvKRSPXPVT8Hw,413,3.5
gv47gtyCkw_8OyexHrqdDA,173,4.0
rH39kXAevsXeD-2HsmLj2g,152,3.5
0JqPI6mv7xHloURlf0L4Mg,75,3.5
TNjlLA1DdH75TX_J_XQSRw,24,4.0
ZL6BK8wweb-8ncJ7kFIG-A,29,4.5
DGaW-qWZc2aHYinHdAT7lQ,52,3.0
osJfovV0FGBDo4n7eD4-AQ,193,4.5
A4zLP5AyKEEHQr_dWEZKig,459,4.5
dAmVTQ6ukuLh4UxTmBoRkg,286,4.0
QYyzz8EbhazlLzwet-Jv3Q,179,4.0
7i0kkZ79MMkI59qCGilltQ,57,4.0
4zHwXpQswfB9_j7X-zw7rA,69,4.5
IqCvkoDvvImXuzGrpeiDMA,533,4.5
trKyIRyjKqVSZmcU0AnICQ,423,4.0
WjKPSimRDJpRGy0v1LHUxQ,13,3.0
9HG09ZNqzrEUz-ipSTRkKA,21,2.0
zRN6HzfkPS1REtGiZ60Pvg,42,3.5
Dd1w7xR7Xs3bthwusgy33Q,52,4.5
X1S8u_cFfBpdWfvQBo_BqA,224,4.5
n5fp_q7OvqVCnV_IhAyaAQ,130,3.5
SDtIdchX9WpKlH5Yst8kjQ,279,4.5
hf8WoI724TuDeAtH80bgPg,431,3.5
AFgPDQm_pczo5uV3yQBgwg,244,3.5
S-egzF2c7bRpCUNbZqV8dg,495,4.0
mDR12Hafvr84ctpsV6YLag,1608,4.5
TYGVaav4hWZioQlk9Ig78A,71,4.5
QkVDxEo5-_3EScH0cXKDfQ,34,4.0
F-VyyskhdoAg1L7WEwpgVA,51,4.5
Arx42aGpdfI6XRH9lnKdaQ,74,4.5
0bWLkWeIcT-EnrE7SiGEBA,135,4.0
QHovOwmmYutqJAi4tpf5kA,32,3.0
AgumeejSSVoJ0Bdr5Iguww,32,3.5
44kd3YdkhXj5XiSPs5XNjQ,586,3.5
WNnkyVvBfY1vTqiqSufZQA,108,3.0
zCSX6Q3HSJ7RxHM5zhmTBw,54,4.5
_81fRJ9m8Fn1s8ixPun46A,181,4.0
7VmvrOkMuarMX_pbrN9bLA,64,3.5
-zuJkmIjdRahT_yHED-62g,119,3.5
wMOioy2KAoI2AnpbqwxdOg,259,4.5
ngs16C2M_uTq2zXamltHVw,365,4.5
q1MakkWbeUpS2IWQdxCVdA,11,2.5
fxuUGJ6si0QxcRKn_KNkEA,90,3.0
HUwzarG0givckxXWTF5lIQ,180,4.0
YY23OABxBKOryNqtmMOKjA,60,3.5
P7CQtFeORdYNO2_305rEbw,56,4.0
35fWtS1LZkaZ-ooKupJ1XA,157,3.0
rjlAUHT8B6KhKAmkZqS1xw,153,4.5
ozMd45nXHTCl3mdOwouwlw,312,4.5
h5pqhSb74UeLNkv534m5Hg,44,3.0
9iTauAWfY3CrBrhwwEQWbw,16,3.5
Zq9WPT7ZAOYlQ0GV8OQWKQ,185,4.5
ike8MiCIen9Dqgu1Rg9Hfw,17,3.0
ICdoTODBaprN0UReete9VQ,557,4.0
v_xuLfW7TXBsQctpOuPvQw,67,3.0
PM5vkmr8FqOIWE0pe3C2Fw,80,3.5
lqHk6vmnSoTaZwMLSfq1MA,236,4.0
pw167x7bLW5t6N2WHjroZA,36,3.5
9P23-V64kYz3trn9ecaJJA,89,5.0
0rNtenZamAH-1q-2qO9xLg,48,4.0
LIxNfkk9vgPikLh1W-5f8w,81,4.0
XmfiEDGV1V1mqeEP7SurTg,49,4.0
bXCWON2Me0o86qvAb-XZPQ,130,4.5
DZkl5MleRKh0isxj1Y2Abg,49,4.5
6f2imTsIysASgHh2t91OOQ,134,3.5
Q1_nurFAUqx-E_9AL5wK3g,62,4.0
Uftnd7njdHNFxhz_6rpUrA,248,4.0
XF4w6wG1JOvfKZlQcxiWgQ,165,4.5
YTmyUCOyNbyDFnNMbYnH_g,133,4.0
47me-6Zme7RYR0zEonfaHg,68,3.5
D4BWyStFZzA7k8hqDmnyFw,267,4.0
iN6e7ugfbOUfbsqTeQJfLA,135,4.0
FwmfaGVvXP8EwXo2zyyhwA,26,4.0
zgAecXWgPlkthxKPR6Dtcg,128,4.0
WX8cx6tfFcEn0cK4cIbWag,178,4.0
ta8b82eEUnzGq1Z1h0fwyA,45,4.0
FpFRtA1tagxqh_rLFs4XFQ,19,4.0
EPMd-7gPzzItN596jCI2sg,10,3.0
HHvO4MgBFabsmlInou6viQ,52,4.5
He_4k_w_8bjWnoepahS2zw,170,3.0
EM4Qo0Tm40H8Nfk3s8Dy0g,192,4.0
BmBmvI7Icrlo76RVwkiKUQ,35,3.5
sBrrWO-Nv7imsqU0e5504Q,11,3.5
ZcAoKSDT6BNcWsn3o4-WVA,102,3.0
RApd_uvsR3dDNekgc1Emrw,56,4.0
z6yxgJ8UW0UF7dJr65rC4w,231,3.5
s4sr0anCKMyQw53xNv6DQA,122,4.0
XaRLRVEAOwxQjgF1_iU_jQ,74,4.5
8KiTq2GxJm8mpr8kayAp-A,91,4.0
ysv6yhVYOoH9Pf7PlMyD0g,944,3.5
I25YFbDL16lVcutPMNIlHA,14,2.5
LHrfnMF1_jECj5N7YVUB_Q,46,4.0
FfF8XGFf8_BSlWSjIgqeQg,95,3.0
UtCtLg_LP540023uQjB9rQ,53,3.5
9Jo1pu0y2zU6ktiwQm6gNA,194,4.0
jJ2ca6wqp_YwTsdAWzplkQ,97,4.5
8O7nxCcZ_C28i955kXwzGA,35,3.5
sQ2dJZ-oHWe2rs0QFLOUJQ,47,4.5
GyPEDDIgpmThkzsq4TYlPQ,45,4.5
gOvEzwpu3KbW5aJReQzYRg,147,4.0
VjvZik_uBJ-UyHdT2PdPPg,11,4.0
rb4d1_OtpVD91J5NDp4Y3w,171,4.0
CVKOPzBVOj3_apFUmZ9ZWw,635,4.0
Q8GBjqGjamI3b2ZaPQNa_Q,121,4.5
LYgAf_vpMQU6JqBcTXg-Sw,414,4.5
q4TSv7LWvUYTuZxy3-Tu4Q,137,4.0
FfA7BYSEc46Y3lKHOiqn4g,38,4.0
agWZA6ajLvu6MfFySNBzZw,41,3.5
qrCWmo0o3On13ltqOdRgkw,24,3.5
2KadiQLTen9_mN_dXgKR5A,146,5.0
3fT1kcQ-MVEImGHa3hll5w,109,4.0
z9SjyM0Ixr1ud8zI7Y93-A,60,4.0
Uxm9N6jwmJybOv1NcBbnRw,360,4.0
zyPGYeXF4XKCqNN1pjFWhg,97,4.5
5keoVVM81g-nJw0Zdpl1nA,258,4.5
0oOTrzxhO3FxHqmeZuC3mw,24,3.5
YhTwTm31WOl8ug7TCW8ubA,32,4.0
CB8_BQHSOkQiTCl5em9Xvw,37,4.0
1g47zyA_utx8mpgmtLc6tg,21,3.0
1Fpk8ibHhZYnCw8fnGny8w,59,3.5
p8URfi68QVheLkNlaIG-lA,72,3.5
DF6kMTHYuKKME_00AinR-w,102,4.5
p-qvtajJfi19y3Oz-pa9_A,36,2.0
M0pkmBUi_CI0qrzN7ee80Q,374,4.0
uNQFbFnQK-a68S1ktfD_yQ,40,4.0
8lPxiYChdJdTV24NJvOB3Q,100,4.0
ayaDm0WPZB0g0PYbGFkrzA,176,3.5
D6WXf0lB4pfuXZH3P7c5Ow,139,4.5
3fcG_zuWKeoC1HR5nS2pew,17,3.5
zpGCFAt_MydbQN4EsXee6w,106,4.5
_8VjsTaiLF2kCwYG_HY5Zw,44,4.0
PwcZPVAxhnG-MPPpH3BsYQ,41,3.5
gFqLYzm_erOkjDwedVE7QA,32,4.0
Itc-dI_qZ696GExH1iAuRQ,78,4.5
hZaTI-r6eJcabuyY3e0TdQ,20,4.0
oJQTaE-0pyDly6z0T05wxA,55,4.5
mU4EnLW8Z6GRvA93HSwInQ,21,4.5
H6cWqEXchVUEJHbi_EHUUg,13,4.0
0G83H_zoum-Q4bWU2olTqQ,23,4.0
Rm-Vq0RF_cCcXsR6DaTkww,40,4.0
z4CYPDxL_L74GnaD35a9Yw,23,4.0
FsnwQwatA43aeGhJlxQ_Kg,11,4.0
WCkh_ZcsWKU1wx4bqyU9KA,87,4.0
mILfcRQxAippB-Y6Bm4uiw,12,1.0
FelIkH-Gw8OGXxNDqtibaw,11,3.5
ja7zjowr6ymsVglQXZZ6BA,47,3.0
MQBVyeLH0oGi9K92h-U_wg,10,1.5
dCVOJZkaV2V0EwexjEzLmg,37,4.0
VmPosmQpBlHBqdCXMzIwxA,74,4.0
zRs1RRYfRJQOA0nFwpJ4NQ,150,3.5
KcGv8Vu1GyV7ntZOUerpjw,14,3.0
e-9f6vasnWh3z0uOq287Aw,12,2.0
cTZmf7B-4yciMc1WKiCVOA,761,4.5
2xMKHQP1TVGB-_62gDOzDg,68,3.5
D3dAx-QW_uuClz4MambeHA,783,4.0
RztX0zV7ObHZD08SDUhI0Q,401,4.5
euxQLuOeFIfsZWj6PmHp7g,23,2.0
QBN_TcWQ1mZrzekFM4p0LA,179,3.0
SotrpltgrAJBqNGZlbYUNA,374,4.0
e1i5mbYpFV8rQtfqtVwq3w,145,3.5
LV9Stq-s3H4dqaTE1Z7rwA,285,3.5
eZAbJKjEt-siFM8em1l9mQ,71,3.0
6GCbZASjMnAPYBWLc_z30g,123,3.0
zDbRhfmrhXdXy1o8uKTrAg,54,2.5
KXGkJy-s9W1re2sXqSqoiA,149,4.0
VwwwBUwayQOi6tc3ATeKlA,100,3.0
a7v6Ep2C6wE2v-1quffDmw,56,3.5
OK0ba4X5seibH8oMWh4bhw,840,4.5
Os1n1_idfw9vv9kwULGJnQ,737,4.5
DkZuVzYuylBanEsWK7mNGw,622,4.5
6l4yIOi0foUw81OacrAZMQ,12,3.5
66Y5ExfpgdEFIDqXSQeyiQ,60,3.0
O7oel6U2R9egvZcW9qNrww,23,1.5
Cbr_THdFrhePgJoqQ9X6gQ,181,4.0
ewSh93zoRx0DIWRKU-fFwQ,100,4.0
syK8j95vkxKeHmQ3xyKnPQ,14,2.0
x_TqELcRUk2csOWxqlyrzA,26,2.5
6Qpo9mVLl60gu-ajJvcBLQ,20,3.5
0mxXTe1LPXOmPy-aGhZTuw,11,2.0
sCGN3Wfhhrzika8FadZ3QA,12,2.5
Q1dRbSP425_w1B7KGqj5sw,15,2.0
7CPGGNwHibzQtnERq7u2Hw,201,3.0
024QUHVU7nlyW5y2BeeGLg,220,3.5
EVbEdWYLE9GDpVG97MGw-w,290,3.0
-1VaIJza42Hjev6ukacCNg,176,4.0
CBb7z-MTbkzBvsUHBDqxEg,253,2.5
lOQPeguczAueJnLmDUTfGg,610,4.0
TfabYPasZ1oOMN6JLa-yvw,694,4.0
RNi6tW22UMgHwWLAb0mYdA,890,4.0
-WLrZPzjKfrftLWaCi1QZQ,672,4.0
z7IEawyWhsdjc-7clTJWUQ,46,2.5
DbEszO3wk1xVmN3pCPob2g,873,4.5
pSQFynH1VxkfSmehRXlZWw,2035,4.0
osSwv6CJy5hDKQdOKeyTow,482,4.0
jbbFSVdIrac2QBuSV-NBLw,189,3.5
ruWTngdiC68O9la27hvvHw,523,4.0
AuIiqDeL65kczmiFSkAWrA,281,3.5
qmh6zxtJ8C8-YiUPv7ySlw,217,4.0
lQ9VmIWvM6v-rONPkYX8aQ,127,4.5
5EIuCcoHY2evAhFMBV6G6g,140,3.5
4hG2j_ibsNblDgqei05U_g,580,4.0
tQifTiY-vutj8orxcMJKfQ,907,4.0
fQt4D34vcJNtEf8Q4zte3w,1383,3.5
2-9wu090DJutG_MPUgPWQw,83,4.0
_3FxLxdg1unUQc3QqIgJuA,385,3.5
jRfQX8enRhWHf7V5zP5U8g,379,4.0
3oajqiPFhYQJsHHiVCchEQ,376,4.0
i7__R4dmGUayzNB939Zm0A,170,3.5
-vw3-EFSXYuNcRSr9SzwoA,111,3.5
AhAuNIkWtht0Fq4gEJzodA,22,3.5
NLEe-RzDSU-5BN6xp_WWCw,672,4.0
S4rayoybNSbkmUBpozG_2A,21,1.5
f-7sTbx8u7c9t1-r_Fdoow,225,4.0
7jl9EJQCGBiTyXTDXMsRIw,310,4.0
V9xCRaWVXyOR1M-Jz0nLLQ,69,4.5
wOk2b8zUHWylJOd6FtNsRw,200,2.5
hmL0KnYU6F9_egjlLmizKA,161,2.5
MqIgMLUdD53r_dmx1goYJg,289,3.5
lINk_EU_elY6iTrfUGcRqg,48,2.0
eavP59x5DOpGwVFhxbG4Cg,275,2.5
fAo-3jt3oD69nwnr5M6FLQ,231,3.5
llQfDCKPXBW1-hSb_qUC-g,334,4.0
ZIUs7gncPOX0OXr1ZYviAQ,239,3.5
whAwdYVty-jSNRhrYT2zHA,1165,4.0
S4dLodWFIMjDxQKxuzHi3Q,33,3.5
-qb_3LLSnBcHA6zc8NRSxQ,246,3.5
QK9Sy16uWUqEwTPdoKSiEA,330,4.0
sf5jTm__NNqZ3J5rbcrueA,106,3.5
ApHiz1xxENwjkp8MKrE4Dg,293,4.0
A8ZXAfU9AM_s3ZWHu_HVFQ,32,4.0
S6BixeT6xkktY3keKSyYrQ,82,3.0
jCR-xC4NqoEajjmstqX8sA,277,4.0
buTa1akbH0pO_P10v99_eA,467,3.5
tGLz8WfLwSi221wgNh-0qw,163,4.0
Yq92uUpugGyJLvDtcDRunw,218,4.5
jBs2HmEOkqCvdHNnw3N-og,283,3.5
wHG_iKBpUfizBFIGqoaUnQ,73,3.5
xA6L2w_TlbxHubb1xeBE8w,131,4.0
tAj-0ZPUATzLHS0KHzXFBQ,31,4.5
39sCYNzSYk_z8v_KoLH0KA,184,4.0
Lbao9gRdsh4GmObsVqANPg,52,4.0
9KmvrnyjWTr4sly0Dt770g,405,4.0
hvjgF-vnPw2jyL5DBuB0qg,310,4.0
EEHMMiJUklGGiikqd55HwA,114,4.5
_mt8L2RDj1Ltklompp4E8Q,27,2.5
QqXvPJXPrP8Vb1IR6AtOOQ,19,3.5
FLtVhfTaYIz0C7AsU6KOuw,71,4.0
qgB0b1SgA8TRC72bryxuhg,104,4.5
I6oxEn1HT41S2GPrDKPPvA,202,3.0
9DHE9JieR80pYkpyr19iZQ,75,4.0
1_yBAXeCIKXpqOdhTMafhw,44,3.5
99p317EU5I0g4K8zHJD1ng,95,3.0
LzYy9DdprXyI2zXNSP267g,37,2.0
wNXw53wmePcf_V3rF18LUg,325,4.0
tCjlXROlbcaGiBRfU2jaiw,261,4.0
ldUwLnF4grOEXE-LXN94QA,52,3.5
IiG1_hV_TyQgLzh2j8Zncg,126,4.0
f11oGgqiYgcAYz1jYqFgSA,134,4.5
zhoNuaWrB125_LRRVPWMSQ,112,3.5
eYzm1jUK0GsI2KOLTt2PbQ,108,3.0
apHPFnDUIaZM7uZoB9DXfw,55,3.5
6n_MDeYxU1ihB38be9TkVA,214,4.0
VvSmE1NnTjnaTPHT0WrCaQ,120,4.0
znu3EN7tDFIXmiTwKvX1Ow,40,4.0
6R4GzPhlFS1n_xCO7U7Gcw,45,4.0
DLkaSKMoeeQO-_1C_lzh2A,96,3.5
7HrCELR6uv2HkgL7aT_hcQ,89,4.0
AXYVhCaH2sR9jpUVJNKPRg,10,4.5
4B6HGu5C68dfUk5_N2lbYg,34,4.5
591UZJIUNgPwxXRvQMIUkw,49,3.5
4POPYEONJpkfhWOMx_PyGg,186,3.5
tJ9-u9MfpVbX4X2miIJ71w,145,4.0
gS0CcaNcmiU18nLqqELhUQ,92,4.0
gQnCTgwNFHfB40c8NoGAlw,137,3.5
ZrXYLXcEcDvYYBErmafobg,184,4.5
zbbQdTc22S9ROibEimKHAw,54,4.0
YLc7Djf3GsC8IT84YkZMzw,365,4.0
IuSx68tb7iZa-aAeknXp8A,179,3.0
gO_z_5FQVHLCiJjOsfE1fg,545,4.0
MwFHjf0yALSL6WZc8d2mUw,21,4.0
0CAzhX1w9qGD8iz4F8XZjQ,139,3.0
bzI2YREsxDomhVvvaZmcSw,229,4.0
Ly48L1qSRdLpCSWcs_DWIw,116,3.0
iT0YmSRHLJbGgG_4aGzfdg,77,2.5
TKDL0wiztnEr_rMkX8ZomQ,139,3.5
hRbUkwU9awUan32CD-mdHA,59,3.5
f9sU31meK0bqAD7922sCog,990,4.0
2xlQ1OA8iU2V460CgS37-w,201,3.5
daqYMX3Y4QR8xl-BUlYBPw,76,4.0
1CR2ddUcjYYwRd5JLtiRrw,519,3.5
seYvTmOZGJ2IAMdfQa8pkg,417,4.0
P2GBKrx7dJg3xeGtuU2K-A,511,4.0
mKybTX2TTB_f_q9gj0s85Q,61,3.5
x3JHj5h33ouzw_Ynj-utJg,91,3.5
Pt4rt1u_5KuS_NSMqerG_Q,25,3.5
0JoteSDMdGJSgYzk60vSdQ,35,4.0
B1sevFEjgsKPvkTz10ESJw,11,3.5
-cKjQJsU73tLKFA4unJbww,18,3.0
gkeGCryFC7z2vlFSDdKH0g,31,3.0
Eoj4-cffvbIQxLTO-C_K0g,24,4.5
_HboH55t0MnGVaDxzuogdQ,47,3.5
jhH0sC6hOOg99v-GsfeGOA,36,3.5
AUl6myFhTAbEqt0GMdKHiw,149,3.0
sueADCkf8a4m3Exnd-4qeQ,61,3.5
IithJLAUG3gWcHw9EKLLFA,59,4.0
Z_JkVkaUcN4ITVeuG-4Qtw,740,3.5
_8c3Ky90nE50rN4Mb_Sxtw,61,3.5
wzugmCevnXuCMCF4upAf0w,554,4.5
OZ8dx0vCAHSCQKfNE55KJw,12,2.5
P-nqq5kOv2wV2mB5To5elQ,154,2.5
cCX_cpuuzTI3lDUyKFCnAg,63,3.5
mmbXj7CmjGbH-wR3j6cD0w,288,3.5
t_yiQnxUDdPPCN2z4QyezA,362,4.5
hH36Av7cncv499KS3kjcXg,116,4.0
6frPvwX14wDH8jju64ewRg,54,3.5
mBOIef7a4hONEbSi_ai8Bw,330,4.0
UvF68aNDfzCWQbxO6-647g,181,3.5
X6-sD11DOtrM_c5OmjLtnA,26,4.5
9X-43jnj6-6ZBuBdFm7BLA,91,3.0
H-TEXVBXoNLFw2lp9gA2zA,38,3.0
2iLeiQ4OCJVwfodR9egMag,207,3.5
2auigv5pF08RjJ8CL1dIVw,260,3.0
PZvclt8AcdAbIBh_tuJEkQ,150,4.5
RAh9WCQAuocM7hYM5_6tnw,1345,4.0
zr93wrNyXzc-HW4IcK4iRQ,236,4.0
nZ4HW543eDyqqE62QYnChg,115,3.5
8td1xV3B0hJc3wYpGmjtRQ,70,3.5
ZFj2DdwLjPXzm38Lcq-xqQ,13,3.0
tVyLQzyhhinKcGzlZIFZjQ,256,4.0
FJMMPL3pxAPYGEPB0Hwlhw,96,4.0
0jAexNHRHhkQv4zNYqenBA,339,3.0
cPEo3-TmIqCwHLFGKZgwGg,332,4.0
jS6i--1iVudrIZNhKrG6-Q,17,3.0
mPfdYJj4d5KBPINDkaZY-Q,728,4.5
K99GG6-YZp5JbIe4oPbRsQ,49,4.0
SpkwuDQChxHlNwfnx7OWUA,44,4.0
Kuv-QSWUtOm5IjAxcFMl8A,242,4.0
3uIXuw878fNjxZ2Li1diFg,349,4.0
HkHTdTvzbn-bmeQv_-2u0Q,433,4.0
WOd8tWsh2Yt_osHv-ngx_w,331,4.0
g6QPEH9DcbxrQjZAckNMkA,61,2.5
WRQ-9LluyivReFiQZFUujw,749,4.5
iyr2-mlj0oz04ADOOkgCIA,52,3.5
yKaAlvQILs53ML8BpavKhw,39,3.0
4EfiNcKSsafogIhAjwv0gg,142,4.0
t2TwSVijqkh7Zl86gjNCJA,15,1.5
-ed0Yc9on37RoIoG2ZgxBA,1355,4.0
H7A3f8-Jq6ilIHdMpS-_Ew,36,4.0
s1FNMwBVBmC7mLfYy77e8g,205,4.0
tWUN42qR7df6PLS9OPqPnQ,45,4.0
tVW7pefO8xIgWMF86oVhKQ,100,4.0
ndXuzuD4BpNIrm1I0nTsww,299,3.5
UDpV5ZVAWqkfW00GRb4E7g,38,2.5
fcWkZgmzRsm3H4egzSrV_A,477,3.5
-2hOglg7Lh8ZgclQJ9ba2w,62,3.5
CC8AIB3g1d88YVpmaUsVgA,76,4.0
y19xFolCozaRA-gGmHwkQA,59,4.0
sKHDoLqDj99UuAP8ljSaTw,47,3.5
H7_yu7MgzSXB0vb959yXdA,179,3.5
OY0-hYJ2q6WiAqhYnCZZ0w,611,4.0
EZQESVzkOPs7LwCHVC3Szg,318,4.0
6C-UycW07vavAvk-BFzTsA,10,2.0
v2tjswIV3e0c8o7_7MwYmg,281,3.5
wArcCMVnrl_tc9MULW-0CQ,501,3.5
Hx6HNJfEGgllQ3-dyoNDbA,162,3.0
HL6ZzGF7V-KDaU0zziHyEA,123,4.5
I3STZd5iAvUL9MNLF_DUug,356,3.5
oiTq668GwyXo5hMHjdW0kA,140,3.5
ATxTB7_NGg9e2HVyD-tGVw,13,4.5
F_oPMHJrH42R67xp5eKtQA,162,4.0
7wMB3wMbOp0gq3l6nHfOaA,243,3.5
9u7knPXVCUOwnsz8sTTT_w,48,4.5
KvWtJUUT_nEGfWJ2u7wbdw,68,3.5
VlMRR74NjdysPIfaUUSoBA,174,3.0
r78AHYzmDKDffJAwrB5aIg,92,3.5
kNZJMnTNXj42EfUGX3eRcw,117,4.0
_ug-QHzm2L4ANR9soBtdiw,55,2.5
xAg2w4pxJURbB2edAg2wMQ,248,4.0
N5B7OBTyNGgwU_Y2fwNcyw,849,4.0
tUiJdFccD4DaEZOZS-IhmQ,178,3.5
2c9Vptks_vowLgVUMnCgjw,367,3.5
EfAqol3tWckyNrBMIooJmg,256,3.5
H6skMpg_g-sOrfTQf_Q5LQ,112,3.0
p6Rf2hsyF1eYVJk9ag3W2A,173,4.5
l6Bqwpjfvw0Spg-95pYF9A,50,3.5
TTFbaLpIwrjFx7YIL2pbJA,389,4.5
SP_YXIEwkFPPl_9anCYmpQ,28,3.5
-CbDQXiuKzPQ0_jiUz03aw,50,4.0
t6FCO31z5uYrCM26jCaIaA,308,3.5
6hnRhJv7O0RgvFT-BIo0KA,43,3.0
sXYkjcuGhtaYP8yeQPaHgA,313,4.5
y05fRF4JOUE3i58vpGN2vA,52,3.5
JM9GL7hbCqwsJdRGw-ef4g,117,3.0
AN9sX6Dh8-QAoJssdyno8A,244,4.5
mUVAMNN7BCQ9HGA9w_7C1g,406,4.5
_P7OjSDvuywYpcp8m_7O9w,144,4.0
1DP5vHxJzCDbgawv0WC3yA,739,4.0
lCd20nDS9rFHW_2KViqWUA,254,4.5
sKrlmbrZWCyLIgiMihCPqw,509,4.0
Zrr8wJQOtTgdgh6i87Qrkw,122,4.0
eJ0b0sZNrVV9Jy2NOgdUfg,15,3.5
k1lSQ4VIqEn36UL1zkb3dw,101,4.0
gEv1Og5uGDLw9HkbKSGUZw,203,3.5
VSX3ixrqQFwwGBUf15s0EQ,438,4.5
UJ3mHW1l6oLV-Ic2I7Vjrw,42,3.5
JcFyuyo0Rt6gDiVZ9yJ3VQ,405,4.0
nYpxA8exNB1VPuM7XYS7fg,149,4.5
urkODQ1jX0qQzgbqsQjWVQ,431,4.0
677d4SLQEryJNM-FFRqyxg,38,4.5
xM37qm9Wbc-hOAS7-Xse7g,164,4.5
W90h9VXUSdRz1_uJhweVPQ,297,3.0
6P4ZzCdd_YQqncnQv1jplQ,47,3.5
HJ6SjCczEIYQr9hR2lv00A,95,3.0
B4-2wA8Pj8MQK1Ylymypqg,157,4.5
icsmeOong1Ac5AcwKKuqgQ,84,3.5
JoDEpZn-Y21u3VskMLyd5A,45,4.5
EQZPTDAy-lWijb0i8JpHNw,90,3.5
5iHctUjkQTGwEvOaBkwMRQ,68,4.0
O40nlfiMpWAKgMx7bH9h6Q,248,3.5
JT9krwpag1O4YRjJy_ZA6Q,22,2.5
JQrh2cmndqRKwTpVveHPDg,82,2.5
PbyqDJf815zRn-7p6vYpAQ,893,4.0
6UI3dCIY6eM1eBOsnEVBuw,94,3.5
-RN70NJDP02wVcrg5yPO8Q,55,4.0
H0xkoPI-WwbjY7r-Zt-arw,593,3.0
thLX_k20SPJ0KyusGTBIHw,750,4.0
bgXb5YYzQvHXmM8owZB4fQ,256,3.5
PJPO9AYkt__t4kSWdSWnfw,290,3.5
BwWbwhIWfc9A0fPShp-WmA,168,4.0
ytk8XVFegCSdSBXLDZutpw,331,3.5
6i_EXDHikHWhhDipzMt8rw,117,3.5
8K5ChNCQj1mD5hXWiU_xpQ,40,3.5
NCUXeL7BKoyc9wubDYiBsQ,16,3.0
MT-uG_MfMSJK5U7s_rL5Vw,53,4.5
CDpoJiqgM04wqQTZ6QkTqQ,123,4.0
-wXyBph4d0IQlQrS8H1rDw,72,4.0
B5JCODx4728Ce2Qca1NFHw,133,4.0
NIOwzgujIXKVBEVNTQBXpg,639,4.5
bSLIrhdxrxuz3p_nz1iLpg,80,3.0
wZJOlSwUZcVQuLt9sZeV2A,119,4.0
ALp--wAIVL4qQfCANn3ffw,127,4.0
gcKRFgpf8j9l1lNrE6u31w,19,4.0
SzzrUeJGnl_LQAJXMK8wQw,295,3.5
kbaXNZLUyVuWbeQxH-NNKw,383,4.0
HwgCbqHWaM4uWGp_A1G1nQ,37,4.0
n8Zqqhff-2cxzWt_nwhU2Q,954,3.5
mYRCBBbtlcCDPsveuXqGWg,71,4.0
N5CL5HLS6lyltw-OjjBrOw,322,3.5
_3olhuCXhoqjy4M2rBp1YA,704,4.5
zK7sltLeRRioqYwgLiWUIA,288,4.0
ygaOvp0PLBYaYeN9cZAlGg,709,4.5
TJwMIZiGB2FA5bJvn444EA,141,3.5
6SwdqYrQSASONmrgG4mBjA,66,4.0
rhT_1TbKu_gsFL-WCUUujQ,19,2.5
