,business_id,label
H-t0wAECtofEuWbVAHAM4g,NuT1ejKruFnBFQWC6Xg82w,5.0
XQea_Ykn7Vchhr-eYskHHg,fg69aogbeD-GKjmr_4cN4w,5.0
sW5TAAYtxYTw1sUhfu9urQ,_k3XE4g9o6P2ImU9VY28WA,5.0
9rQ68p_clPwMm9gsrw8b8Q,p2kGuR2XYtp4-UsUhZeOPA,5.0
nQAecsKr8wN2O4P5kqctwQ,sdCTNVvCvB2O3Qy_xtB9rA,5.0
tfbMmrR15phfPVLNChttTg,nLGgJBtMfGv7_juXipXheA,5.0
R4eDaJ-76KbT2qu-WwG3ZA,ewmTwsZqCHH2gvCeDKz0dw,5.0
2JnHDYUvAhnTg1r7Er_2ig,ewmTwsZqCHH2gvCeDKz0dw,5.0
qVUPlgAiZpXKBzVUmeMd_g,WM1C5gtPzFFcWF_bV5H3fQ,5.0
D7G7AQSUuvctgqVrdgD1SQ,9P23-V64kYz3trn9ecaJJA,5.0
KVx_b_hs9JSPbh-I70hhGw,cHcYk5bJn3Nh9ARJjQVq8Q,5.0
uzlqUOlLWJdgIj_qklcLeQ,7RR1rbyEKKo2G-RACqAfoA,5.0
0y027_TcHDRXC9viCb-aLw,KBA0yGsblufetQgs6Sm_nQ,5.0
GMpfJatDh4WWS8pILJVBaQ,QCbptr697vAb630rIq9gUQ,5.0
YWWiBDbJ4BpL82OitWf69g,X67a8NpGhqQWdzZt0zuCQg,5.0
srygK0GiSKnzsFWfDZXegw,_gnSt_cqn5XMmLuAhTdC4A,5.0
SZgzxmHacLi6w1V9mGVCrA,7RR1rbyEKKo2G-RACqAfoA,5.0
L7E5qDUxmoEb8eGHMkc1yQ,txe_xGJMV9D1Sbqni6t7TQ,5.0
HazPZY5Bxpgzcb_MNau8rA,vOMDU31gdylrzBhAKC9QbA,5.0
o54lhbAF4yQP600y_GF44w,Z3VRcxsqLX6qtvsMWl83ow,5.0
s5Tv0kEpGS9rUcUKVgN8ng,9P23-V64kYz3trn9ecaJJA,5.0
U-ru55DfqBug7Hdiz1Cf_w,xCL38K0oPgK3ydzg4CrvKg,5.0
aNvNcoc23MFGxEqtsS_rtA,YR5MtaOZHaArB6qTZkngQw,5.0
r0_ax8hNmReHPlLETQ4kMw,GJ9CgvTBKaDb9qLFEBbzHg,5.0
0dSf3QKLSBCzJpIDCOPrjQ,cHcYk5bJn3Nh9ARJjQVq8Q,5.0
jOuQZl7x2ufkyf2Bh-WpRQ,O7UMzd3i-Zk8dMeyY9ZwoA,5.0
oI6x4wmQ9FEvr4ryaljvgA,mss-LiOfL1vtoNo3WoEoJw,5.0
r1prqHB8FTIe55Ea-HoxtA,oKATEDDmUGDDr-tIbDX5Pg,5.0
OGKMxXYOEBBbhWvMly_AAQ,GzBIAjAMHD9iVZK8BT6XMw,5.0
lOZ4_p3UOsQehTM8oTKmpQ,SSCH4Z2gw-hh2KZy7aH4qw,5.0
cN5-04PlQWsd74vkQH-Y-g,tQj6IXqLHze_8XOhGacBGg,5.0
ThlGHiOxgK_3D56FQN4PvA,vOMDU31gdylrzBhAKC9QbA,5.0
6DF1gWAVwipzCvdMZOuRtQ,ORp9PRTDtalvEGL19Wco-Q,5.0
k8EqGZz-bY15Svhb6Invcw,vv9H_J72uCKyWaWkn0N-8Q,5.0
VdzlPZyMmnR6vS9I38y71g,9P23-V64kYz3trn9ecaJJA,5.0
SJliE4BdLcepbJGGZLiLWQ,LMbZSEZms_90nfP4f9qBvw,5.0
w-CzD65eMc5BIxV4aVhmGg,Z2S7Bi3zamLGGn3o9NjsIA,5.0
RVKdN5X-tBO2YtB8azfQVw,ewmTwsZqCHH2gvCeDKz0dw,5.0
RN-g9SviJG1ya1ZiuQXD7w,tQj6IXqLHze_8XOhGacBGg,5.0
seRWiVrH_xYqS8IXmwekTQ,F1tRni0x93nfRA-O5SHHzg,5.0
CLK912LxDCXh61slPjHpXw,_gnSt_cqn5XMmLuAhTdC4A,5.0
GdPYeaMB8bfb3yHxkdZl1g,7RR1rbyEKKo2G-RACqAfoA,5.0
kEbBopr4lWUfWSnW9OjkFA,33WmYtQdklKb4OlEjnH6vQ,5.0
Yt6EdhgOqDnVPAx3y44qiw,vOMDU31gdylrzBhAKC9QbA,5.0
T4dWPtG5qSJ0Ncb4Ot2IsA,-CQokjildrY7UZezXCdEBw,5.0
DSN-UdPHlB2cZKNIVz2ncg,NuT1ejKruFnBFQWC6Xg82w,5.0
rLzNWgdfhTjZItjEeA79zA,PFLnr1C9K9FHQc-GOvtnHQ,5.0
CkuxMaF36I_umh15RTe1Ag,4itFChF4I-d2Mkleyh-tvA,5.0
hK3_7oEIGzwqNcjGuiFEIw,L1-1P3acJc4gEFvWwjXcNQ,5.0
Ji0e80569u_2WUwIgY5LCg,2KadiQLTen9_mN_dXgKR5A,5.0
OozmwSJ5hZiixcviTS3XqQ,O7UMzd3i-Zk8dMeyY9ZwoA,5.0
6P3b3lrhAky0jX4v8fbNQg,q2GzUNQj998GSC8IhkN9hg,5.0
gBh-ve_042oUcpo3aXClxQ,SSCH4Z2gw-hh2KZy7aH4qw,5.0
j-6PbWpOJdG2onNReUvGLA,9P23-V64kYz3trn9ecaJJA,5.0
WnftAGnkd7182wHDqUmL-g,J7mNWmmXI4XSL2H_dkTbbA,5.0
j_Q2_Ox6FCEJbiAPLMJjAQ,jBAxyzIJ22B4jSseTDKuEg,5.0
t7QwiPw-MHuw8xT6x8HFkQ,aHl6kL013OHT2OiH6koVwg,5.0
jxQyKaAucWuMU_MBreCFQw,c9e3voWpBlsANfWeZct1ZA,5.0
GNtYJ0qtgEAV-_U9gf9spQ,9V4AGrJphOIw2RC1UoPPRw,5.0
OsoMWlanmW3tWGt2AeK1xQ,L_rnF5qiCYSu9d1yIv5Cvw,5.0
3b65UArIUPSJrH1Z2kajjQ,vOMDU31gdylrzBhAKC9QbA,5.0
30B3aPxXWRx_B_vRoP88jg,FvXZcRB8bocNMDvFUnoWhg,5.0
KNw5Ogzt1MNLOvmeuB0saQ,ewmTwsZqCHH2gvCeDKz0dw,5.0
r14kD79-LnE5sNu_sqQluA,WM1C5gtPzFFcWF_bV5H3fQ,5.0
ryjUlY1zZjmFArHUI9YN8Q,UNHvM2pc7AQBL22BhakNlA,5.0
xYrFvOjqTLaYPKbp1gTlXA,fwXKszT6j_f6pf0tp3MHLw,5.0
O_ULPG3DTVd2NltAYG2l1A,WAMesuyxdmL3SRigsxlXng,5.0
d9pvb2XJiOyGJiwmrLywZA,kd19xeXES1r2ruX7p2GOmw,5.0
rzah1Hgy8PtLby6CfZFBJQ,9P23-V64kYz3trn9ecaJJA,5.0
0pXucUBCrpDU0gWX_P2mVw,ubpAq3vEHfk3JtTooS7H3A,5.0
HL2kLYeLtHdoQ2KccLbwvQ,VEorEVsg8z7Ame1oSYNBdA,5.0
t8kP30ED2pFjzIfHul9Ifw,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
6Kpw7HDuoAXQm0tblfJxcw,4TdiGN4jufmrCxIGpLJBRw,5.0
SdwLJnj2w-NZQR2zvRaCiA,WM1C5gtPzFFcWF_bV5H3fQ,5.0
LkqkwqVBY830WOcHgYImRw,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
G1OMxd0iUog224qc7A3ZPQ,_FmFqEDwSzyTov_BDeaHbA,5.0
5JNidJnoKQione-wl7aiKw,9P23-V64kYz3trn9ecaJJA,5.0
Y_qAjsjkDfsBw8cL-tVaEQ,gJfcAJvZ2RQgN8ksPNWeNw,5.0
ylVzoCnRLOI4qrvzxGVr8g,vOMDU31gdylrzBhAKC9QbA,5.0
ASRt4h0H5OwZOZ1LoNsycw,aYxrzPFKqTyDJQ2iOhN_zg,5.0
sixU0tj-Q1xfUE5mPPrw4g,KEwpIojt2zYIIt47FTlGCA,5.0
pbyCuu3iKe-5997UGkye4w,26Kt6gQRF7S6m7crwR0tjw,5.0
scMRtjWcgzRq6UDCbn0_gw,sdCTNVvCvB2O3Qy_xtB9rA,5.0
mt8OwcGxXlngGnZWOY4Kww,WM1C5gtPzFFcWF_bV5H3fQ,5.0
3jRTsJU9VG-2xrU3COsDpw,_gnSt_cqn5XMmLuAhTdC4A,5.0
xnxXwC_ePsNJSKisTaz1xw,sS-DChs2ycYTjENBd1SIqQ,5.0
yfqfgwryPLjU6nhjCAk52w,cHcYk5bJn3Nh9ARJjQVq8Q,5.0
VBNdesMJ1fjzvJrIY4sQtA,vOMDU31gdylrzBhAKC9QbA,5.0
wI-3lUTIboNepjadCDvoCA,X8lYvkI2Yv7f96cz4uE9LQ,5.0
JtL90rzSHRx0Fw5UEipttg,7RR1rbyEKKo2G-RACqAfoA,5.0
zVRCwrgx2ccYRDVyp9ZXVA,fwXKszT6j_f6pf0tp3MHLw,5.0
XKsPLglyBYTJdCM7hkXLCg,RqUJAFxuPOEn9pt1zIzq4g,5.0
wx8vDxniDS1h2HvqiOm2lw,7RR1rbyEKKo2G-RACqAfoA,5.0
oCC9c7JHhEu6KFOBT8u9Dg,ewmTwsZqCHH2gvCeDKz0dw,5.0
Wpxl6duWphfZRFMUIpu5ww,9P23-V64kYz3trn9ecaJJA,5.0
pZqCnDWsBRRPObXv0Dzigw,0mzi5dmNvdeufSzXRzrvQw,5.0
9V4zm7_qxjSKNp0HxVPKkg,9P23-V64kYz3trn9ecaJJA,5.0
CKncJawUsl-S4IOQ7o3Muw,L1-1P3acJc4gEFvWwjXcNQ,5.0
L3He1cn5EInyn9d8GNUAaA,cpt_iiOGI0Vts_9wIY42wQ,5.0
XK0I_Q-4x85TtfEG8V2SnA,p2kGuR2XYtp4-UsUhZeOPA,5.0
yR_nyydCi7Yrc2Eo2U6kEA,9HWCSPtMP2tU_cTDsEU1Cw,5.0
89nr2sDN8ngFE5u3jmObZw,qw9SyduMZ53KB6GlBQqvZQ,5.0
XQ3spRuOF4p4noHb2xWnwg,GzBIAjAMHD9iVZK8BT6XMw,5.0
VLt-mRMC_AbBJxMgG7ykkQ,vOMDU31gdylrzBhAKC9QbA,5.0
6_h6ia089_Fh_AfX_sPK3Q,O7UMzd3i-Zk8dMeyY9ZwoA,5.0
8dL0fjgDcKuPsySwXwfx5w,QCbptr697vAb630rIq9gUQ,5.0
qkteEYJUIDmA__T-xDfzog,G03yt8WuN1v0bCD8mvoDiA,5.0
yHVwaqjjLrNF0_5QNcA9yQ,RqUJAFxuPOEn9pt1zIzq4g,5.0
n9NyPcp_znFHNzPImqChVA,8fFTJBh0RB2EKG53ibiBKw,5.0
p9YA01bt6t6wA_A0f1o3cA,GJ9CgvTBKaDb9qLFEBbzHg,5.0
ZEMf8hYzesQufbNAROquYw,L1-1P3acJc4gEFvWwjXcNQ,5.0
2UwxmGziHb0Qb9EKQfbmvg,vR64BzQR6Kw9wSdbbamb7w,5.0
AxwbEHtugtpylkzBzB3gqA,vOMDU31gdylrzBhAKC9QbA,5.0
sQOf6sugA3To4_l5nGpdPQ,-CQokjildrY7UZezXCdEBw,5.0
RyRgxNYjTrsSfPbOu9Fxyw,SjjyWMp91IZO2f4pgj5gCg,5.0
DHD9Yth2f0OQIHlm6Bnzsg,7OaW_FuiE6jObsoCBDw7gg,5.0
ZODZCL61mjx9YHGuvKWZ1g,vOMDU31gdylrzBhAKC9QbA,5.0
dR6MUqSQ_mQUehfknbl5Gg,cHcYk5bJn3Nh9ARJjQVq8Q,5.0
6un0xcdS7u8ZELTaotMDTg,-80pfkoY1Br4BrcGjy87JA,5.0
e3ll0YyyCAtXfbGGU7B1sA,8fFTJBh0RB2EKG53ibiBKw,5.0
IzDEUaMY5-vZagmKf_8bEA,vOMDU31gdylrzBhAKC9QbA,5.0
LxDyt3cgxcaDsQCLfOFKGg,xmSQ5Md_XNzPmSRkilo_2A,5.0
1OomZIUibdIBjm9WW7s3wg,RzXSaz2BjPBHeJzEIUKoQw,5.0
amG0f-UFjnqKu9DJ-d9jfA,KBA0yGsblufetQgs6Sm_nQ,5.0
C8q71JEFek1qVTbUgpoewA,7RR1rbyEKKo2G-RACqAfoA,5.0
0j2je52czf1z9mk-vSPeoQ,16d3BlncEyCTzb0GxXrBXQ,5.0
CSqTH4-JsOO-hyUtbnCpVQ,vOMDU31gdylrzBhAKC9QbA,5.0
nDhLe169oJijEZrhfKm7jQ,vOMDU31gdylrzBhAKC9QbA,5.0
t3t4LmJ0St1T6959NAqmWw,MIRu1QpQT0ymwk5k3ozNjg,5.0
q4cX5U_4iLbwzKbz9skodw,26Kt6gQRF7S6m7crwR0tjw,5.0
8baJ6FkYaEp-s5yMZPMn8Q,9P23-V64kYz3trn9ecaJJA,5.0
jVSxK76AXtetzFzZUKFAZg,cHcYk5bJn3Nh9ARJjQVq8Q,5.0
SSuylz0xfK1fVbOMhjJuOg,ubpAq3vEHfk3JtTooS7H3A,5.0
_BTA3ONf5isgYJyilQcNcg,MIRu1QpQT0ymwk5k3ozNjg,5.0
iVptaGEzsvORi7nDpPn_FA,HlkjT-4MXW_efuEydjrR1A,5.0
rfSAts8r3sdaV8imH3qHsg,BY7KbGp2dPDiw-9TjF0Zyw,5.0
VPK4yqF_u56QtgWB6fLTag,q2GzUNQj998GSC8IhkN9hg,5.0
-oK4b_r5d82o06tg4A7wGQ,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
e_7iT_ErsS36F05YIAoFSw,3C0bnFhjkgYP9mWORKg6cA,5.0
JuXHzz8Ed_tRLnvo3qnwrg,9P23-V64kYz3trn9ecaJJA,5.0
dslYld-UGPqYENqu8UZgqQ,L1-1P3acJc4gEFvWwjXcNQ,5.0
x74v2Ctn2HyCZbq2kKsa7Q,16d3BlncEyCTzb0GxXrBXQ,5.0
01Y4cm6k80pjZo4blxqVyA,9HWCSPtMP2tU_cTDsEU1Cw,5.0
6rzdNXBe08AiUEfzB1Paew,FQmtRIirfVFK_fxbJh2I7w,5.0
JhaB6OIxbENlioRqQ8d1iw,9P23-V64kYz3trn9ecaJJA,5.0
pdNGrn2__LRDzobNb9I27A,9avLLw9uke50m8qO9doyMQ,5.0
Trt7uU3JFbgVl31a1nEgdw,9P23-V64kYz3trn9ecaJJA,5.0
o6o-VsYxwL03iHFMBqXAOg,9P23-V64kYz3trn9ecaJJA,5.0
gganrH8QNEd7u_dvSFGxTA,7RR1rbyEKKo2G-RACqAfoA,5.0
0QErGA6AC08myoKT-l22Dg,vOMDU31gdylrzBhAKC9QbA,5.0
QiekKsj36m5Y0nyZrcpT3Q,wZkjm9TGa7nXLYHxhIRO5w,5.0
gh9nANXRdLJOvo8VH1J9Qg,fg69aogbeD-GKjmr_4cN4w,5.0
GSnv-KPVIOC9Nmn7phZqpQ,_gnSt_cqn5XMmLuAhTdC4A,5.0
qusvoARaWaD9vKfH6-ZSNw,9avLLw9uke50m8qO9doyMQ,5.0
tBOzC1rnrvfAgxNA1sb29Q,GJ9CgvTBKaDb9qLFEBbzHg,5.0
t0GGtqmmtw3S90wlfDQgAg,9HWCSPtMP2tU_cTDsEU1Cw,5.0
LfKDhbAJltQ2U7v7WegVzQ,vOMDU31gdylrzBhAKC9QbA,5.0
Z-3Rs0ow5fnA2zb61E3DiA,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
virYGyC6vuARHd5MwiHAbA,ljEo_8ZzFjdcF_kQWCYxzQ,5.0
tF1XA4OL8Gyjw6IIwRwSig,9P23-V64kYz3trn9ecaJJA,5.0
xLLO-x-zilIozTLE_eUVeA,G03yt8WuN1v0bCD8mvoDiA,5.0
kG3bJ8z_RbufVgf2VWSRow,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
5ZAZGTsbRmO5U1K7qatR2g,UNHvM2pc7AQBL22BhakNlA,5.0
EPdfFsll7jVpLlgZwwiI3w,PqLYjUuzSIUU94emDWxwLg,5.0
yoyGpi_WLHQK4rIkAIkF0A,O7UMzd3i-Zk8dMeyY9ZwoA,5.0
54lKzQAJKhq7TxnKJ7icMg,ewmTwsZqCHH2gvCeDKz0dw,5.0
VxkCvMeXmakiX_o7dM89fw,RqUJAFxuPOEn9pt1zIzq4g,5.0
Ecxn3EekX8zs15WTcuwRWA,ljEo_8ZzFjdcF_kQWCYxzQ,5.0
QE2VfXwTBJBDk8MJPiXVOQ,imDp2s4TANwV39FfYXTAEA,5.0
qzWjVZ4LaDqbz_v5-QHyiA,RMyK2LpfFDty75HE94XN0Q,5.0
Wn5GMa2Tyv1OeQepKy1AEg,52yWGkwnrQXIjvuMjYxsiA,5.0
mlcKe2GfX9E19pLNCKehjA,7viKgy6DfljrNn0VEluOHw,5.0
-Dm51gLRZi4F382S1JnLKw,_gnSt_cqn5XMmLuAhTdC4A,5.0
J2SD27dyCxYei_TvuFcyIg,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
JtYlh5HrD4N3cPZqj7rRmA,vOMDU31gdylrzBhAKC9QbA,5.0
ygQrANQk7IsfRkUaSP8DYQ,v4fuuR7iuyNzPXu_O3jSmA,5.0
tnYre3szPbY30favIFEMwA,Xh44WtxgAA-rt33ne2gcGg,5.0
EwII0V1Hf4pr-xNxxrmTMQ,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
E5r_MG4iwGsOQVvBr6DImw,XqJG7Ux_mMfMJnyG2Q4m2Q,5.0
CzvTPAftmUZNvCA_y3O1bA,RqUJAFxuPOEn9pt1zIzq4g,5.0
cXnLnuCuBnqAbbo9KvPe1g,9HWCSPtMP2tU_cTDsEU1Cw,5.0
6G7L_KJBrPZehR6Ol4f_BA,L1-1P3acJc4gEFvWwjXcNQ,5.0
vwF6-Eb26Fq4lHEMGcbU4w,sdCTNVvCvB2O3Qy_xtB9rA,5.0
Uni0pxe5JgAQuWUg7PsTuQ,9P23-V64kYz3trn9ecaJJA,5.0
oRwmvKQv_bVTq1jCB_C8Og,RMyK2LpfFDty75HE94XN0Q,5.0
3prkwRupzhW-5gSWIGmdmg,9P23-V64kYz3trn9ecaJJA,5.0
LSVdM5bKxj2b9MxoIEcYuA,9P23-V64kYz3trn9ecaJJA,5.0
oe-g7WxnlDqF7wc0kfRsLA,2KadiQLTen9_mN_dXgKR5A,5.0
qKnsITJ7sox9ljYz8MtjKA,-CQokjildrY7UZezXCdEBw,5.0
RMKvYtOoZ4X4RTXnsvFuEA,cHcYk5bJn3Nh9ARJjQVq8Q,5.0
9wqeczO0xqDE7lDPF3d89A,k5ddmLvAKKw9zSusRPM2cQ,5.0
FtTrvK-KiylucloG1pFo6Q,_FmFqEDwSzyTov_BDeaHbA,5.0
MHIFlZi7dlwE1NyojLsl4w,E_jLyf_YuGgMP_rw8tvNSA,5.0
qJHF6TWk2dyo3kaMBretKw,QCbptr697vAb630rIq9gUQ,5.0
GBDdRcXg5S_E33nknmU3Dg,SJBzyJDCR_f6dx5tpYAABA,5.0
0O-COXY-c2D8l8X0XfP6cA,zN4f3aLeCuIhCTPRH0di-A,5.0
HTplqY-6Q4Xk7VMAw_xa1A,2KadiQLTen9_mN_dXgKR5A,5.0
EXVs2jQXRhNkuGyJDEFQAw,ORp9PRTDtalvEGL19Wco-Q,5.0
GnAQaS7yzW4cRvg-7qhr6g,-CQokjildrY7UZezXCdEBw,5.0
ccomo2uAaKDCcCeaSzj2jQ,GzBIAjAMHD9iVZK8BT6XMw,5.0
JGBOHYREJzVp1Sf6YqFG9A,QCbptr697vAb630rIq9gUQ,5.0
FCICaHZ6510Zl5MYPYVOXQ,vOMDU31gdylrzBhAKC9QbA,5.0
T6VgueL_XVsvhxSUa5-C0Q,vOMDU31gdylrzBhAKC9QbA,5.0
-xa5-785AsIFvi99NCgFYA,SSCH4Z2gw-hh2KZy7aH4qw,5.0
yqz1UDQsW8t5_FfLbYCXxw,2iSXzsmucGHn_NM51y29bQ,5.0
cU7_NjK8vEb1V9eaU91Kmw,L3r41ek26f6E1rRFa39fGg,5.0
uHOahVC3dpXmMZZk1hYjhw,X1r8ugVdi4r6siqkNmIkkg,5.0
gpURX8-8hFMH2hhCIvLWig,qLCrPakPU9uArigtDu-KiQ,5.0
PbcTF4bKZkJYiGbNAlONUA,xCL38K0oPgK3ydzg4CrvKg,5.0
YFuHpvW2qfE9fXKxSmxDsg,mss-LiOfL1vtoNo3WoEoJw,5.0
esm2RM-4Dv5pVbK3kp_s1g,9P23-V64kYz3trn9ecaJJA,5.0
R6PizRbfCy-Rxtfm0uUrAA,9P23-V64kYz3trn9ecaJJA,5.0
2uScISET530_GdKfjFfUQA,VEorEVsg8z7Ame1oSYNBdA,5.0
dLsHHb2SSH7E5lijcteq1w,7RR1rbyEKKo2G-RACqAfoA,5.0
ENgV3ZlaiJheuabyTemMdQ,HlkjT-4MXW_efuEydjrR1A,5.0
0Gjmf79gXvdF1H3JK-vGMA,oRbrnRAXGQetQDbkDhJp8w,5.0
XCzZhfXGEvnvGiOpORrrfg,-CQokjildrY7UZezXCdEBw,5.0
oaIhTxbKt-fyS5kOL__GAg,g6AFW-zY0wDvBl9U82g4zg,5.0
RpQNuXWlGsFjMqe47y13cA,vOMDU31gdylrzBhAKC9QbA,5.0
lwWx1z4quWm0LAgU0b-alg,Z2S7Bi3zamLGGn3o9NjsIA,5.0
z6Ju7Gkgeo0rBQgY2iJ_gA,9P23-V64kYz3trn9ecaJJA,5.0
hzy13L05QoYzbaQ2VgAA7w,28yYO3uXuVZbE3YsvVHahg,5.0
45ThBol8FWypJJunI5YvxA,lswrEHkfLHoChmSsGFAAwA,5.0
Y93xqWjhLmhb8KuDqfo5tg,RqUJAFxuPOEn9pt1zIzq4g,5.0
l5Zs2AIq04eWQpQVKlGcWg,L1-1P3acJc4gEFvWwjXcNQ,5.0
enrwl-2T4afXZ4uk6O267g,RqUJAFxuPOEn9pt1zIzq4g,5.0
4cdo2g_CiF91fU0xYC6Xtg,X8lYvkI2Yv7f96cz4uE9LQ,5.0
ebTAulnJWW60zsCkwhaY_g,xmSQ5Md_XNzPmSRkilo_2A,5.0
TMPEd_vFj_HP0dqBA8pItA,9P23-V64kYz3trn9ecaJJA,5.0
NE_pcTNJD0_CyUvWG5GBQw,9P23-V64kYz3trn9ecaJJA,5.0
a2NaaUhODLYN1a0Mr0y5Ag,9P23-V64kYz3trn9ecaJJA,5.0
__BVELMfVvFH9tsBXmC8lA,vOMDU31gdylrzBhAKC9QbA,5.0
AzxrKl6ians1iXNyQIlQtA,3C0bnFhjkgYP9mWORKg6cA,5.0
8WZCb-j29g1Ol3_8OzRN8A,Llm_iXzE0-8_XKwI2e4JdA,5.0
U4J902q3n7WZtf8ZZ37Uow,RqUJAFxuPOEn9pt1zIzq4g,5.0
HPDoukHZE6CFSNaW10nEnQ,PqLYjUuzSIUU94emDWxwLg,5.0
IssNJYBYA3Mpu6SD3Vaclg,9P23-V64kYz3trn9ecaJJA,5.0
_AuK4EU8ILA1m0XwDcXyiA,9P23-V64kYz3trn9ecaJJA,5.0
mInPLflPQNWySP1u6-FOjQ,YunTxr_kLfRJdW0MlFsF8Q,5.0
T8H4jqimlv3NBUlt4Gjm_w,KDh82ODr4adz9ck6ltQ_YQ,5.0
Ltqyp2rsPmPLU57E4SPTAQ,nLGgJBtMfGv7_juXipXheA,5.0
Pv-MF5qokKvJBuA1Esjkag,KDh82ODr4adz9ck6ltQ_YQ,5.0
Zl9CBFe5ihPSaquRXUqoPQ,EWmYNndtI9G0c2lI58vQWA,5.0
AMF5UO09aT9VIQnmadYtBA,9GLN1xfck07CKfNfejKCwg,5.0
tBMOH7D3eWupalUpDTbULw,zYmbEXJb-VZ41GOTGSxjIg,5.0
yqQp-OM-dDuLdfiFZjqH5g,Z2S7Bi3zamLGGn3o9NjsIA,5.0
pyOXDjG_7ij8kS6HT3JXZg,uo-40ZDaRJBoh-PY4dbCgQ,5.0
o0d8CikO_NuskCt-RSVFRw,cePE3rCuUOVSCCAHSjWxoQ,5.0
lnRx546rS6ZsztYZNFqZBQ,4itFChF4I-d2Mkleyh-tvA,5.0
-H1D8RJRtoJ-kXefJZTgSA,YoDLrSlxF-ofSvuJTK9fzw,5.0
RYpp2yFZwcpvhjMbjX16vQ,-80pfkoY1Br4BrcGjy87JA,5.0
U-fbDk-kpRg3ZHb0vGrUFA,8fFTJBh0RB2EKG53ibiBKw,5.0
TP7twh96HzNgjo_M7Prg4w,vOMDU31gdylrzBhAKC9QbA,5.0
F3rSdITvcvPewDlzUnPI2g,vOMDU31gdylrzBhAKC9QbA,5.0
LNNEbQi1PLnEWhIx2T9eIg,GJ9CgvTBKaDb9qLFEBbzHg,5.0
_EDgiL41wjO5u9WhfrtkgA,HlkjT-4MXW_efuEydjrR1A,5.0
3y0s-Johl-e7UGdhqtAw8w,r58TFLKek34K6wpbxFyyaA,5.0
KKoYT4xfscZz2VGzw6rDjg,_gnSt_cqn5XMmLuAhTdC4A,5.0
uLJTJ7Nu9kIL1tY877C4aw,ARfXk9Sa2vrK36fAGvdmWQ,5.0
OVBEQpyk7sAo4IYtxKL4zg,GzBIAjAMHD9iVZK8BT6XMw,5.0
jZ2lOUIZvgGURabFu6hmrw,PYoGpgAUDgT6OMxD_fe79g,5.0
r29-3ZMd9dvve30HBiAfpw,vtBtIV_23V95SwIDvj_OyA,5.0
jCD39m9R_nATsxQvprar_g,O7UMzd3i-Zk8dMeyY9ZwoA,5.0
AXLCew7Rr2NJzeOY6Bi2cA,aYxrzPFKqTyDJQ2iOhN_zg,5.0
cZB_2gIxGaCotuGBVGetqQ,V80NaT5ZnfuA31yW3Y5Pdg,5.0
NiQX4KXb21ESnVYx1csdgg,vR64BzQR6Kw9wSdbbamb7w,5.0
gGEpTYRAVhoS2LfLDH7PnQ,zN4f3aLeCuIhCTPRH0di-A,5.0
XPAiixUZNKvshWXEm-xXKQ,fxRcHzovnRyWh_WMdQoNOQ,5.0
bxU6E_z4p5de2ZbkC-_FMg,cePE3rCuUOVSCCAHSjWxoQ,5.0
cc2zuK77l0t0F0uOdR5Urg,E_jLyf_YuGgMP_rw8tvNSA,5.0
H9j23FpoBLGLh7G-Y1OWVw,oKATEDDmUGDDr-tIbDX5Pg,5.0
FPsJc8p03w2D3HLluX7yvw,4itFChF4I-d2Mkleyh-tvA,5.0
I4OTpiCVnO_QOZQiLpiJhQ,9P23-V64kYz3trn9ecaJJA,5.0
IJmzWEgb_E8Rx5YSamsvaw,L1-1P3acJc4gEFvWwjXcNQ,5.0
GDTCM1NMq5pkptaDumVyXg,52yWGkwnrQXIjvuMjYxsiA,5.0
ZOg_Za_i_3kX88Hg9VLnfg,imDp2s4TANwV39FfYXTAEA,5.0
OChj1ovUVTMkui-tBuHuUQ,G4hjhtA_wQ-tSOGpgGlDjw,5.0
rfcTG-2DxLvStACqCgtsEg,J5_fv_596MBv04PGmtRgYw,5.0
VqiBAw6sHYNpOYb2ZFkf1w,cePE3rCuUOVSCCAHSjWxoQ,5.0
U05-uqQm4b6oFGA0r5efxg,g6AFW-zY0wDvBl9U82g4zg,5.0
KBFggpB2fEhnp31bkz8TEw,9P23-V64kYz3trn9ecaJJA,5.0
jwYEVPXrbksLwQ1RkVSd9g,7OaW_FuiE6jObsoCBDw7gg,5.0
T4NWH2DpcrMB0bphZVgRcA,9HWCSPtMP2tU_cTDsEU1Cw,5.0
YM_I4IGfyKXQ3MLdlCg_LQ,sS-DChs2ycYTjENBd1SIqQ,5.0
hEIiB0eObvj8tbEaX6KCoQ,X8lYvkI2Yv7f96cz4uE9LQ,5.0
BLDoH0btHnvcR_Ffpanr3Q,vR64BzQR6Kw9wSdbbamb7w,5.0
4cA1Ia9NxCPW-Bp2hcAtGg,vfqUUh_5KF3R7mz2XiNXGg,5.0
Vq1O_1Hf37OmxtY1m7trpA,tT5kEAq2DFTKqc6mJ9ptCg,5.0
i1Xpw_QssHiZ4HaStJiU9A,wZkjm9TGa7nXLYHxhIRO5w,5.0
